    131.5117035  27129.6972656      6.0276284
    132.5117035  27476.7402344      6.0524259
    133.5117035  27599.6250000      6.0647278
    134.5117035  27481.1152344      6.0599632
    135.5117035  27283.4687500      6.0463448
    136.5117035  27252.2324219      6.0390329
    137.5117035  27367.2187500      6.0430064
    138.5117035  27452.1894531      6.0497780
    139.5117035  27255.1054688      6.0364275
    140.5117035  26861.6113281      6.0035620
    141.5117035  26689.8691406      5.9966874
    142.5117035  26817.5175781      6.0044880
    143.5117035  27113.0820312      6.0247059
    144.5117035  27433.1406250      6.0425205
    145.5117035  27599.2910156      6.0463982
    146.5117035  27461.9082031      6.0437489
    147.5117035  27285.9277344      6.0205922
    148.5117035  27298.8339844      6.0301757
    149.5117035  27446.5273438      6.0285635
    150.5117035  27441.6406250      6.0092936
    151.5117035  27212.9121094      6.0061607
    152.5117035  26887.3359375      5.9893775
    153.5117035  26757.2597656      5.9563050
    154.5117035  26864.0175781      5.9874792
    155.5117035  27079.2734375      5.9969811
    156.5117035  27299.7109375      6.0057950
    157.5117035  27486.2460938      6.0318227
    158.5117035  27423.0488281      6.0217686
    159.5117035  27266.9746094      6.0138097
    160.5117035  27278.9687500      6.0095983
    161.5117035  27341.3652344      6.0175076
    162.5117035  27314.6933594      6.0142946
    163.5117035  27192.0625000      6.0019598
    164.5117035  26933.0527344      5.9729476
    165.5117035  27046.8554688      5.9828844
    166.5117035  27304.1328125      5.9906344
    167.5117035  27469.1425781      5.9836822
    168.5117035  27559.3007812      5.9728346
    169.5117035  27592.0273438      5.9689026
    170.5117035  27584.5859375      5.9909382
    171.5117035  27421.9648438      5.9880862
    172.5117035  27362.5058594      5.9842110
    173.5117035  27395.8750000      5.9881816
    174.5117035  27437.1406250      5.9675412
    175.5117035  27403.1289062      5.9855456
    176.5117035  27150.6835938      5.9787207
    177.5117035  26920.8652344      5.9334836
    178.5117035  26880.3691406      5.9482560
    179.5117035  27069.1972656      5.9717937
    180.5117035  27338.7246094      5.9704542
    181.5117035  27533.4433594      6.0033646
    182.5117035  30549.2851562      6.6402693
    183.5117035  29723.7070312      6.4461579
    184.5117035  27231.0937500      5.9713426
    185.5117035  27271.0214844      5.9858022
    186.5117035  27366.5332031      5.9955401
    187.5117035  27379.1738281      5.9969182
    188.5117035  27172.3906250      5.9836020
    189.5117035  26887.4121094      5.9661093
    190.5117035  26758.8281250      5.9591827
    191.5117035  26939.1445312      5.9698005
    192.5117035  27325.6406250      5.9957542
    193.5117035  27629.2910156      6.0181527
    194.5117035  27670.6816406      6.0206180
    195.5117035  27500.9179688      6.0092669
    196.5117035  27331.0761719      5.9960065
    197.5117035  27304.1464844      5.9940286
